 ,Area,Mean,Min,Max,Major,Minor,Angle,Circ.,AR,Round,Solidity
363,289,4565.000,3386,6683,19.408,18.959,120.548,0.866,1.024,0.977,0.917
364,298,10237.765,3394,20754,26.326,14.413,148.585,0.781,1.827,0.547,0.896
365,361,12051.657,3388,31172,26.718,17.204,154.270,0.724,1.553,0.644,0.876
366,309,6390.871,3429,8771,20.514,19.178,56.002,0.943,1.070,0.935,0.939
367,292,6732.082,3477,9203,20.476,18.157,99.588,0.921,1.128,0.887,0.943
368,416,4797.399,3409,6635,25.894,20.455,80.441,0.901,1.266,0.790,0.947
369,435,6045.064,3385,8847,25.019,22.138,171.074,0.922,1.130,0.885,0.950
370,282,5342.004,3460,6876,20.495,17.519,136.726,0.941,1.170,0.855,0.945
371,460,4889.524,3382,6180,28.058,20.874,95.491,0.876,1.344,0.744,0.935
372,309,3987.631,3401,5155,22.062,17.833,150.881,0.656,1.237,0.808,0.901
373,205,3750.824,3385,4518,20.570,12.689,41.926,0.501,1.621,0.617,0.755
374,298,5074.718,3408,6575,21.434,17.702,170.150,0.926,1.211,0.826,0.940
375,299,4328.097,3388,5297,20.945,18.176,109.091,0.912,1.152,0.868,0.936
376,280,4460.236,3385,5627,20.706,17.218,25.157,0.886,1.203,0.832,0.933
377,279,5413.989,3424,6975,20.040,17.726,1.537,0.949,1.131,0.885,0.946
378,281,4824.534,3384,6493,22.520,15.887,159.560,0.873,1.418,0.705,0.934
379,260,4446.577,3394,5384,20.700,15.993,152.778,0.909,1.294,0.773,0.934
380,274,4378.358,3383,5549,20.663,16.884,14.262,0.897,1.224,0.817,0.932
381,244,4956.361,3438,6472,19.059,16.301,96.133,0.940,1.169,0.855,0.946
382,317,4713.066,3408,6107,21.979,18.364,75.214,0.894,1.197,0.836,0.936
383,355,4673.273,3386,6010,23.452,19.273,152.190,0.899,1.217,0.822,0.937
384,303,3914.122,3388,4730,21.492,17.951,35.926,0.645,1.197,0.835,0.858
385,288,4791.872,3408,6309,20.994,17.466,77.467,0.895,1.202,0.832,0.935
386,327,4976.150,3385,6740,23.047,18.065,153.424,0.938,1.276,0.784,0.953
387,386,4477.303,3383,6108,28.357,17.331,12.782,0.796,1.636,0.611,0.916
388,285,4853.884,3395,6271,20.712,17.520,126.632,0.892,1.182,0.846,0.933
389,389,5174.272,3441,6515,23.359,21.204,117.722,0.911,1.102,0.908,0.938
390,362,4346.624,3399,5880,26.320,17.512,165.308,0.753,1.503,0.665,0.895
391,475,6440.048,3400,10291,26.156,23.122,152.969,0.879,1.131,0.884,0.939
392,293,4637.249,3385,5628,21.040,17.731,2.701,0.901,1.187,0.843,0.944
393,290,4786.576,3413,5910,20.366,18.131,22.352,0.925,1.123,0.890,0.935
394,340,4347.135,3398,5813,26.124,16.571,175.750,0.750,1.576,0.634,0.902
395,278,4218.165,3397,5153,21.169,16.721,168.937,0.870,1.266,0.790,0.919
396,304,4354.589,3392,5595,19.754,19.595,121.793,0.881,1.008,0.992,0.923
397,358,4979.642,3407,6375,23.672,19.256,24.674,0.907,1.229,0.813,0.937
398,334,4822.335,3399,6296,21.909,19.410,80.610,0.919,1.129,0.886,0.932
399,469,4393.736,3410,5991,28.381,21.041,38.918,0.857,1.349,0.741,0.937
400,280,4065.982,3387,5255,20.443,17.439,88.123,0.797,1.172,0.853,0.905
401,322,4834.714,3433,6390,20.935,19.584,22.015,0.908,1.069,0.935,0.936
402,369,4773.184,3398,6493,24.408,19.249,76.554,0.898,1.268,0.789,0.937
403,266,3832.248,3384,4443,19.314,17.536,16.380,0.574,1.101,0.908,0.865
404,285,4147.025,3392,5160,22.092,16.425,16.477,0.786,1.345,0.743,0.909
405,276,7249.598,3382,11011,20.154,17.436,128.294,0.939,1.156,0.865,0.937
406,298,4590.248,3392,6205,23.414,16.205,123.874,0.909,1.445,0.692,0.940
407,284,4035.901,3396,5126,21.424,16.879,3.839,0.770,1.269,0.788,0.899
408,305,4198.262,3382,4991,20.668,18.789,120.764,0.875,1.100,0.909,0.941
409,298,4920.648,3389,6602,21.492,17.654,175.170,0.923,1.217,0.821,0.949
410,403,4912.578,3404,6573,25.072,20.466,43.725,0.929,1.225,0.816,0.948
411,249,4773.699,3401,5956,19.946,15.895,115.925,0.906,1.255,0.797,0.924
412,275,3892.556,3390,4884,20.075,17.442,161.024,0.826,1.151,0.869,0.893
413,332,5282.774,3383,7550,21.535,19.630,27.381,0.952,1.097,0.912,0.950
414,364,5541.824,3415,7262,23.046,20.110,179.314,0.944,1.146,0.873,0.953
415,264,4123.947,3392,5455,20.739,16.208,90.187,0.765,1.280,0.782,0.864
416,281,4451.915,3405,5819,19.916,17.965,29.379,0.844,1.109,0.902,0.909
417,260,3902.150,3383,4952,23.252,14.237,41.626,0.681,1.633,0.612,0.858
418,294,4850.235,3419,6412,22.389,16.719,85.756,0.904,1.339,0.747,0.939
419,275,7208.229,3388,10281,20.013,17.495,27.351,0.918,1.144,0.874,0.931
420,164,8775.256,3396,15718,17.933,11.644,15.450,0.854,1.540,0.649,0.921
421,310,3879.684,3382,4524,21.813,18.095,43.676,0.750,1.205,0.830,0.892
422,302,4158.477,3398,5492,20.299,18.943,110.266,0.891,1.072,0.933,0.919
423,302,4493.248,3413,5761,22.243,17.287,31.982,0.851,1.287,0.777,0.924
424,256,3837.508,3382,4446,21.462,15.187,88.508,0.564,1.413,0.708,0.849
425,333,5273.279,3400,7086,23.204,18.272,158.269,0.855,1.270,0.787,0.935
426,161,7698.081,3402,14371,16.979,12.074,15.862,0.908,1.406,0.711,0.944
427,308,4684.571,3411,6031,20.237,19.378,86.834,0.930,1.044,0.958,0.945
428,306,4769.922,3385,6087,23.592,16.515,140.028,0.871,1.429,0.700,0.934
429,328,4283.049,3382,5666,24.477,17.062,173.230,0.644,1.435,0.697,0.893
430,368,4699.995,3393,6336,24.644,19.013,22.271,0.856,1.296,0.772,0.932
431,262,4149.557,3385,5286,19.674,16.956,62.526,0.752,1.160,0.862,0.907
432,320,4597.897,3396,6244,21.639,18.829,153.629,0.895,1.149,0.870,0.929
433,271,4658.089,3386,6040,20.028,17.228,166.830,0.915,1.163,0.860,0.936
434,301,4254.542,3398,5313,24.045,15.939,79.147,0.834,1.509,0.663,0.932
435,327,4691.752,3394,6377,22.811,18.252,99.710,0.899,1.250,0.800,0.933
436,319,6273.223,3385,8917,21.521,18.873,56.518,0.932,1.140,0.877,0.941
437,279,4169.638,3383,5171,20.336,17.468,152.279,0.860,1.164,0.859,0.904
438,167,8510.641,3447,14963,18.688,11.378,147.024,0.870,1.642,0.609,0.920
439,386,4900.166,3388,6569,27.242,18.041,136.293,0.864,1.510,0.662,0.931
440,309,4127.955,3396,5077,20.646,19.056,107.852,0.880,1.083,0.923,0.920
441,433,4481.596,3383,5950,24.406,22.589,167.851,0.912,1.080,0.926,0.941
442,345,5725.157,3391,8150,23.590,18.621,1.783,0.895,1.267,0.789,0.940
443,438,7124.084,3389,14052,28.481,19.581,12.525,0.810,1.455,0.688,0.921
444,268,9327.646,3403,17266,22.700,15.032,38.033,0.855,1.510,0.662,0.924
445,354,4416.121,3392,5504,22.723,19.835,120.659,0.934,1.146,0.873,0.939
446,427,6063.934,3394,8040,25.790,21.081,152.719,0.927,1.223,0.817,0.946
447,306,4028.173,3383,5080,20.757,18.770,59.903,0.752,1.106,0.904,0.899
448,272,4555.772,3394,6274,20.022,17.297,178.227,0.737,1.157,0.864,0.902
449,285,4171.449,3385,5622,25.249,14.372,43.743,0.773,1.757,0.569,0.906
450,280,3885.657,3382,4645,20.547,17.351,104.470,0.586,1.184,0.844,0.856
451,303,6476.403,3405,9181,20.090,19.203,99.290,0.914,1.046,0.956,0.944
452,300,4523.890,3389,5929,22.605,16.898,14.270,0.899,1.338,0.748,0.926
453,302,4158.927,3387,5327,27.027,14.227,46.104,0.573,1.900,0.526,0.865
454,297,4469.209,3397,6185,20.844,18.142,108.114,0.825,1.149,0.870,0.903
455,346,5042.997,3413,6968,23.493,18.752,83.477,0.829,1.253,0.798,0.923
456,303,4633.139,3397,6119,20.408,18.904,154.547,0.901,1.080,0.926,0.924
457,407,4685.796,3394,6090,25.398,20.404,45.661,0.839,1.245,0.803,0.906
458,296,6707.291,3388,9622,21.385,17.623,18.107,0.910,1.213,0.824,0.940
459,424,6132.774,3443,8382,26.398,20.451,66.793,0.918,1.291,0.775,0.958
460,393,4596.791,3404,6083,26.146,19.138,99.186,0.878,1.366,0.732,0.939
461,314,4200.315,3385,5174,21.825,18.318,91.643,0.864,1.191,0.839,0.925
462,288,5087.979,3405,6805,19.717,18.598,31.889,0.936,1.060,0.943,0.937
463,456,4472.373,3385,5857,27.610,21.029,169.095,0.904,1.313,0.762,0.948
464,281,4400.804,3395,5730,21.151,16.916,2.800,0.873,1.250,0.800,0.917
465,257,5311.642,3389,7243,22.442,14.580,14.081,0.899,1.539,0.650,0.945
466,336,4682.315,3404,6042,22.364,19.129,61.020,0.887,1.169,0.855,0.929
467,327,4207.547,3388,5406,22.642,18.388,47.918,0.786,1.231,0.812,0.906
468,379,5332.842,3444,7050,23.222,20.780,177.241,0.929,1.118,0.895,0.948
469,328,4437.945,3386,5604,21.798,19.159,91.487,0.859,1.138,0.879,0.915
470,220,6406.755,3405,9230,17.810,15.728,87.882,0.910,1.132,0.883,0.928
471,253,3736.779,3384,4291,21.828,14.758,96.966,0.598,1.479,0.676,0.865
472,261,4035.801,3382,5180,21.322,15.585,25.970,0.696,1.368,0.731,0.871
473,306,4343.046,3383,6173,22.813,17.078,7.419,0.821,1.336,0.749,0.920
474,425,6758.802,3409,10490,25.349,21.347,89.586,0.881,1.187,0.842,0.931
475,306,4706.461,3389,6614,22.453,17.352,107.844,0.887,1.294,0.773,0.929
476,368,5198.367,3389,7057,22.721,20.622,74.491,0.882,1.102,0.908,0.929
477,322,6269.711,3382,8628,20.922,19.596,149.712,0.940,1.068,0.937,0.942
478,302,3842.192,3383,4635,21.379,17.986,99.666,0.725,1.189,0.841,0.882
479,424,4504.087,3387,5959,23.549,22.925,162.189,0.887,1.027,0.974,0.934
480,485,5956.786,3383,8521,35.340,17.474,174.513,0.565,2.023,0.494,0.833
481,319,4744.734,3388,6298,23.684,17.149,121.448,0.877,1.381,0.724,0.938
482,274,4317.613,3387,5493,21.322,16.362,130.707,0.851,1.303,0.767,0.909
483,345,5777.046,3400,8544,23.248,18.895,117.105,0.917,1.230,0.813,0.949
484,290,4628.079,3397,6434,21.224,17.397,49.729,0.901,1.220,0.820,0.927
485,212,7309.835,3385,11811,18.247,14.793,140.328,0.916,1.233,0.811,0.924
486,268,3811.485,3384,4446,20.839,16.374,154.818,0.587,1.273,0.786,0.836
487,296,4337.601,3384,5797,21.834,17.261,27.835,0.858,1.265,0.791,0.928
488,280,5011.621,3416,6343,21.264,16.766,1.535,0.893,1.268,0.788,0.932
489,179,8731.251,3382,15474,18.088,12.600,121.719,0.911,1.435,0.697,0.927
490,325,4536.055,3385,6188,22.573,18.332,155.927,0.837,1.231,0.812,0.919
491,269,5114.933,3414,7071,20.839,16.435,55.846,0.923,1.268,0.789,0.944
492,299,4468.662,3389,5530,21.462,17.738,9.012,0.837,1.210,0.827,0.923
493,271,3955.587,3382,5028,21.662,15.929,54.443,0.607,1.360,0.735,0.854
494,369,3958.523,3389,4992,23.390,20.086,84.571,0.791,1.164,0.859,0.908
495,309,3867.036,3383,4794,21.630,18.189,145.822,0.708,1.189,0.841,0.878
496,462,8004.803,3384,11923,26.510,22.189,84.895,0.911,1.195,0.837,0.946
497,381,5044.764,3396,6774,22.317,21.737,140.564,0.913,1.027,0.974,0.941
498,230,4993.609,3410,6450,18.362,15.948,62.177,0.940,1.151,0.869,0.954
499,425,5650.861,3414,7377,25.311,21.379,110.255,0.920,1.184,0.845,0.954
500,358,5375.316,3402,7382,23.542,19.362,18.160,0.907,1.216,0.822,0.937
501,408,4662.843,3386,6343,25.274,20.554,88.838,0.905,1.230,0.813,0.940
502,294,4578.578,3384,6058,22.904,16.344,66.112,0.881,1.401,0.714,0.930
503,238,5653.437,3392,8551,19.414,15.609,173.768,0.891,1.244,0.804,0.928
504,381,8633.066,3389,16042,24.477,19.819,45.892,0.838,1.235,0.810,0.915
505,490,5794.080,3398,7682,26.566,23.484,44.270,0.933,1.131,0.884,0.954
506,248,4881.032,3407,6749,18.895,16.711,126.922,0.921,1.131,0.884,0.929
507,276,4230.580,3402,5436,20.809,16.887,150.816,0.800,1.232,0.812,0.911
508,265,4315.917,3393,5778,20.345,16.584,156.068,0.895,1.227,0.815,0.914
509,488,4503.053,3382,5840,27.324,22.740,130.476,0.862,1.202,0.832,0.924
510,252,4843.857,3402,6369,18.786,17.080,135.189,0.935,1.100,0.909,0.932
511,305,4519.223,3384,5851,20.721,18.741,26.364,0.833,1.106,0.904,0.927
512,285,3923.793,3391,4983,21.291,17.044,69.954,0.812,1.249,0.801,0.911
513,324,4137.617,3399,5494,23.611,17.472,19.773,0.855,1.351,0.740,0.908
514,312,4707.035,3390,5872,22.099,17.976,13.788,0.925,1.229,0.813,0.953
515,453,6013.662,3382,8062,24.911,23.154,49.153,0.939,1.076,0.929,0.953
516,414,5377.928,3393,7403,24.939,21.137,173.397,0.939,1.180,0.848,0.953
517,267,3955.517,3403,5188,23.343,14.564,147.988,0.576,1.603,0.624,0.817
518,305,4065.807,3384,5301,22.250,17.453,30.820,0.738,1.275,0.784,0.891
519,272,4328.581,3398,5282,20.404,16.973,178.952,0.852,1.202,0.832,0.930
520,255,4394.949,3398,5456,20.750,15.647,112.225,0.816,1.326,0.754,0.901
521,266,4139.305,3387,5086,20.568,16.467,67.371,0.820,1.249,0.801,0.902
522,280,4590.818,3388,6149,20.309,17.555,1.942,0.935,1.157,0.864,0.938
523,280,4686.468,3410,6580,21.784,16.365,174.852,0.870,1.331,0.751,0.923
524,303,4016.858,3383,5178,21.479,17.961,26.813,0.735,1.196,0.836,0.863
525,273,4351.513,3391,5695,19.585,17.748,60.145,0.857,1.104,0.906,0.895
526,277,4975.469,3397,6595,19.901,17.722,41.301,0.943,1.123,0.890,0.939
527,252,4652.591,3396,5984,20.009,16.036,111.015,0.899,1.248,0.801,0.935
528,269,4934.327,3400,6893,19.906,17.206,85.492,0.926,1.157,0.864,0.928
529,315,4144.083,3409,5166,23.359,17.170,41.645,0.812,1.360,0.735,0.913
530,264,4370.439,3400,5562,19.535,17.207,46.067,0.881,1.135,0.881,0.931
531,442,5139.023,3386,6825,24.544,22.929,50.511,0.917,1.070,0.934,0.943
532,404,5177.822,3382,6883,24.119,21.327,8.222,0.883,1.131,0.884,0.927
533,363,4594.656,3390,5969,23.297,19.839,2.986,0.920,1.174,0.852,0.942
534,230,5510.000,3423,7535,19.008,15.406,87.779,0.886,1.234,0.811,0.922
535,283,4055.212,3409,4827,20.656,17.444,72.559,0.826,1.184,0.844,0.922
536,305,4097.508,3387,5144,23.244,16.707,84.448,0.750,1.391,0.719,0.904
537,483,4479.166,3402,6042,31.184,19.721,63.395,0.835,1.581,0.632,0.933
538,236,3771.936,3382,4388,19.189,15.659,64.351,0.590,1.225,0.816,0.835
539,278,4694.137,3399,6276,21.220,16.681,0.601,0.870,1.272,0.786,0.921
540,271,4915.048,3397,6497,21.220,16.260,110.045,0.898,1.305,0.766,0.934
541,357,4658.807,3397,6116,22.940,19.815,19.652,0.904,1.158,0.864,0.942
542,283,4088.989,3382,5408,21.784,16.541,63.085,0.634,1.317,0.759,0.889
543,277,3821.152,3385,4670,21.050,16.755,43.000,0.560,1.256,0.796,0.809
544,289,4196.076,3400,5289,21.728,16.935,140.971,0.722,1.283,0.779,0.899
545,348,4691.718,3388,5955,21.419,20.686,124.640,0.876,1.035,0.966,0.922
546,408,4552.870,3393,6303,25.757,20.168,58.962,0.886,1.277,0.783,0.932
547,285,4935.186,3405,6776,22.725,15.968,46.992,0.869,1.423,0.703,0.944
548,262,5023.023,3386,6604,18.605,17.930,170.783,0.916,1.038,0.964,0.934
549,368,5243.413,3413,6681,23.686,19.782,37.006,0.911,1.197,0.835,0.939
550,300,4529.650,3382,5943,21.886,17.453,113.416,0.922,1.254,0.797,0.945
551,276,4078.438,3389,5267,21.736,16.167,62.098,0.678,1.344,0.744,0.887
552,282,4125.812,3382,5341,21.438,16.748,158.571,0.705,1.280,0.781,0.866
553,255,4309.380,3391,5753,19.458,16.686,166.568,0.851,1.166,0.858,0.921
554,252,5919.389,3420,8258,18.552,17.295,37.313,0.951,1.073,0.932,0.947
555,387,4989.822,3411,6961,25.188,19.563,9.202,0.892,1.288,0.777,0.937
556,295,4524.766,3385,6063,20.316,18.488,53.441,0.893,1.099,0.910,0.916
557,250,3823.292,3402,4532,18.796,16.935,129.815,0.657,1.110,0.901,0.856
558,285,4602.249,3383,5881,21.410,16.949,66.692,0.885,1.263,0.792,0.930
559,273,3969.736,3384,4596,21.496,16.170,69.675,0.800,1.329,0.752,0.912
560,296,4143.503,3382,5293,22.807,16.525,54.248,0.802,1.380,0.725,0.893
561,297,4700.539,3385,6917,23.143,16.340,67.525,0.867,1.416,0.706,0.914
562,299,4255.398,3385,5519,22.628,16.824,62.571,0.765,1.345,0.743,0.894
563,266,5289.335,3387,7111,20.986,16.138,79.502,0.888,1.300,0.769,0.922
564,352,3902.213,3383,5075,25.552,17.540,94.112,0.686,1.457,0.686,0.899
565,303,4066.541,3388,5395,22.011,17.527,112.305,0.654,1.256,0.796,0.887
566,280,4278.468,3400,5390,22.702,15.704,42.551,0.705,1.446,0.692,0.892
567,265,5037.279,3387,6881,20.400,16.539,15.983,0.885,1.233,0.811,0.930
568,498,6267.777,3398,8428,27.095,23.402,31.195,0.921,1.158,0.864,0.955
569,252,4094.381,3386,5159,20.477,15.669,139.471,0.806,1.307,0.765,0.903
570,247,5390.170,3437,7172,18.694,16.823,121.670,0.899,1.111,0.900,0.932
571,299,4590.087,3392,6028,20.912,18.205,179.931,0.902,1.149,0.871,0.939
572,419,6079.499,3382,8711,26.539,20.102,35.943,0.896,1.320,0.757,0.943
573,226,6688.080,3403,10051,18.043,15.948,46.725,0.935,1.131,0.884,0.938
574,416,4688.329,3383,6751,27.572,19.210,78.801,0.855,1.435,0.697,0.935
575,440,5570.336,3394,7506,25.419,22.039,107.747,0.880,1.153,0.867,0.940
576,274,4292.843,3424,5298,23.703,14.718,21.834,0.867,1.610,0.621,0.930
577,298,4372.678,3392,5295,25.483,14.889,15.590,0.794,1.711,0.584,0.914
578,480,5549.442,3413,7368,28.633,21.345,85.803,0.870,1.341,0.745,0.944
579,478,5961.406,3389,8148,26.429,23.028,128.573,0.892,1.148,0.871,0.936
580,302,4213.450,3384,5372,22.209,17.313,35.926,0.833,1.283,0.780,0.912
581,285,4480.305,3425,6170,21.440,16.925,159.238,0.812,1.267,0.789,0.908
582,498,4631.187,3385,6388,29.648,21.387,150.264,0.830,1.386,0.721,0.928
583,277,4683.343,3399,6034,19.147,18.420,62.393,0.925,1.040,0.962,0.942
584,289,4215.118,3386,5701,20.464,17.981,139.889,0.803,1.138,0.879,0.878
585,266,6002.316,3410,8072,21.865,15.490,53.988,0.898,1.412,0.708,0.932
586,299,4486.328,3440,5368,23.022,16.536,166.354,0.902,1.392,0.718,0.945
587,440,7014.630,3382,10686,26.784,20.916,9.051,0.873,1.281,0.781,0.936
588,346,4610.965,3390,5946,21.780,20.227,63.553,0.891,1.077,0.929,0.934
589,382,4093.516,3385,5190,25.482,19.087,113.502,0.835,1.335,0.749,0.924
590,386,4651.746,3398,5931,27.501,17.871,4.890,0.801,1.539,0.650,0.923
591,305,3954.744,3383,5175,21.832,17.788,161.925,0.585,1.227,0.815,0.868
592,280,5327.114,3386,7061,20.732,17.196,151.409,0.971,1.206,0.829,0.952
593,271,4442.410,3412,5699,21.072,16.375,105.439,0.905,1.287,0.777,0.931
594,300,4096.110,3383,5109,20.856,18.315,20.161,0.768,1.139,0.878,0.909
595,445,5200.647,3382,6877,25.834,21.932,157.354,0.890,1.178,0.849,0.935
596,272,4162.169,3406,5377,21.378,16.200,102.786,0.780,1.320,0.758,0.917
597,181,3703.348,3383,4363,16.852,13.676,83.451,0.575,1.232,0.812,0.772
598,263,4954.373,3383,6721,19.397,17.264,42.827,0.895,1.124,0.890,0.926
599,264,4087.670,3389,5145,22.929,14.660,60.801,0.793,1.564,0.639,0.889
600,481,7497.879,3427,11349,25.916,23.631,161.080,0.884,1.097,0.912,0.938
601,417,5093.638,3393,6399,27.848,19.066,173.519,0.870,1.461,0.685,0.940
602,280,4782.768,3404,5945,21.425,16.639,93.947,0.877,1.288,0.777,0.929
603,252,5690.849,3393,7874,18.102,17.725,122.003,0.943,1.021,0.979,0.944
604,267,5350.663,3396,6972,20.273,16.769,131.845,0.934,1.209,0.827,0.942
605,252,5640.266,3400,7819,18.411,17.427,128.883,0.943,1.056,0.947,0.939
606,158,8703.285,3476,17326,18.524,10.860,38.390,0.852,1.706,0.586,0.924
607,320,4057.606,3384,5780,20.974,19.426,173.972,0.865,1.080,0.926,0.912
608,425,4186.602,3383,5490,27.996,19.329,145.700,0.757,1.448,0.690,0.899
609,309,4115.722,3395,5638,22.608,17.402,79.232,0.643,1.299,0.770,0.882
610,286,4582.556,3393,6067,24.655,14.770,148.321,0.795,1.669,0.599,0.899
611,336,4210.661,3394,5553,23.920,17.885,174.479,0.826,1.337,0.748,0.935
612,487,6190.318,3401,8723,27.240,22.763,91.144,0.914,1.197,0.836,0.949
613,232,3835.065,3384,4437,19.152,15.423,51.447,0.524,1.242,0.805,0.818
614,271,4526.074,3383,5906,20.647,16.712,100.645,0.871,1.235,0.809,0.930
615,301,3965.252,3384,5051,23.376,16.395,86.621,0.705,1.426,0.701,0.879
616,413,4823.673,3433,6851,25.643,20.507,133.217,0.902,1.250,0.800,0.938
617,319,5741.984,3405,7712,20.925,19.410,170.306,0.915,1.078,0.928,0.938
618,315,4197.622,3393,6016,22.707,17.663,108.741,0.851,1.286,0.778,0.921
619,196,7250.949,3403,11134,18.308,13.631,158.364,0.922,1.343,0.744,0.936
620,266,4584.060,3392,5541,19.888,17.030,157.065,0.881,1.168,0.856,0.911
621,319,3977.840,3387,4979,22.333,18.187,135.980,0.822,1.228,0.814,0.891
622,316,4430.756,3387,5885,21.852,18.412,137.257,0.836,1.187,0.843,0.921
623,354,4621.483,3395,6096,22.644,19.905,23.689,0.882,1.138,0.879,0.924
624,273,4585.337,3384,6090,23.105,15.044,51.251,0.871,1.536,0.651,0.932
625,388,5522.041,3398,7332,23.059,21.424,152.518,0.927,1.076,0.929,0.953
626,298,4919.946,3383,6450,21.786,17.416,77.667,0.926,1.251,0.799,0.940
627,419,6673.322,3418,9348,25.870,20.622,11.975,0.864,1.254,0.797,0.943
628,224,3774.018,3382,4428,17.752,16.066,62.751,0.525,1.105,0.905,0.767
629,367,8674.406,3385,16487,28.601,16.338,72.052,0.694,1.751,0.571,0.847
630,266,4245.534,3390,5587,20.953,16.163,44.534,0.905,1.296,0.771,0.937
631,290,4580.203,3395,6064,23.688,15.588,40.355,0.878,1.520,0.658,0.932
632,278,3942.730,3385,4751,20.617,17.169,70.520,0.711,1.201,0.833,0.891
633,325,5421.766,3389,7190,21.488,19.257,25.906,0.887,1.116,0.896,0.927
634,270,4164.630,3382,5138,22.606,15.207,22.505,0.732,1.487,0.673,0.887
635,283,4248.996,3389,5785,20.531,17.550,126.980,0.773,1.170,0.855,0.904
636,404,4503.993,3400,5865,26.584,19.350,156.807,0.845,1.374,0.728,0.927
637,289,4442.803,3382,6071,22.480,16.369,139.921,0.898,1.373,0.728,0.929
638,363,5077.441,3385,6620,23.173,19.945,99.625,0.926,1.162,0.861,0.947
639,319,3955.962,3390,4906,24.312,16.706,74.076,0.644,1.455,0.687,0.886
640,273,3778.784,3388,5089,21.662,16.046,62.025,0.694,1.350,0.741,0.872
641,442,6935.939,3386,9473,25.022,22.491,57.540,0.917,1.113,0.899,0.950
642,312,4091.619,3383,5138,22.972,17.293,124.704,0.785,1.328,0.753,0.911
643,272,4244.588,3382,5336,22.483,15.404,124.462,0.691,1.460,0.685,0.879
644,299,5117.201,3397,6897,22.602,16.844,79.754,0.919,1.342,0.745,0.945
645,236,3954.102,3383,5115,19.688,15.262,67.772,0.567,1.290,0.775,0.827
646,466,5241.361,3410,6813,25.562,23.211,127.903,0.932,1.101,0.908,0.952
647,496,5817.798,3407,8980,38.995,16.195,83.920,0.524,2.408,0.415,0.810
648,301,4890.216,3402,6226,21.074,18.185,124.071,0.908,1.159,0.863,0.939
649,272,4283.037,3388,5439,21.018,16.478,66.831,0.823,1.276,0.784,0.920
650,500,5771.066,3383,8184,26.955,23.617,33.906,0.946,1.141,0.876,0.955
651,277,3783.458,3391,5034,22.568,15.628,60.266,0.665,1.444,0.693,0.858
652,368,4757.416,3386,6526,24.368,19.228,40.903,0.890,1.267,0.789,0.935
653,364,4780.041,3389,6230,26.339,17.596,44.627,0.828,1.497,0.668,0.916
654,283,4507.926,3408,5952,20.637,17.460,31.917,0.920,1.182,0.846,0.943
655,297,4034.519,3386,5192,23.231,16.278,69.699,0.771,1.427,0.701,0.897
656,362,6754.387,3427,9491,22.154,20.805,50.578,0.933,1.065,0.939,0.941
657,261,4682.977,3432,6082,20.344,16.335,170.035,0.888,1.245,0.803,0.926
658,276,3890.949,3383,5226,23.225,15.131,36.450,0.632,1.535,0.651,0.836
659,280,4061.700,3385,5113,19.605,18.184,175.209,0.778,1.078,0.928,0.912
660,419,4114.442,3382,5168,25.637,20.809,44.320,0.793,1.232,0.812,0.916
661,269,4575.030,3399,5824,18.867,18.154,55.640,0.959,1.039,0.962,0.946
662,275,4202.305,3389,5482,20.772,16.857,43.509,0.711,1.232,0.812,0.872
663,433,6487.767,3403,9609,25.340,21.757,8.597,0.926,1.165,0.859,0.946
664,493,6102.008,3385,8521,27.296,22.997,126.123,0.901,1.187,0.843,0.941
665,276,5188.478,3440,7467,20.215,17.384,13.965,0.939,1.163,0.860,0.942
666,294,4961.156,3383,6477,20.212,18.520,55.418,0.897,1.091,0.916,0.927
667,282,4197.270,3395,5361,20.528,17.491,13.196,0.851,1.174,0.852,0.911
668,305,4731.098,3388,6222,20.710,18.751,144.019,0.897,1.104,0.905,0.931
669,392,3959.089,3382,5128,29.128,17.135,67.707,0.594,1.700,0.588,0.868
670,216,6641.870,3415,9802,18.026,15.257,40.572,0.933,1.182,0.846,0.929
671,317,4120.259,3384,5121,22.909,17.619,51.928,0.881,1.300,0.769,0.911
672,469,5129.719,3385,6659,26.109,22.872,67.543,0.933,1.142,0.876,0.951
673,426,7137.843,3389,10108,27.098,20.016,122.974,0.905,1.354,0.739,0.944
674,185,7582.659,3417,12443,17.723,13.291,20.604,0.919,1.333,0.750,0.939
675,356,4186.520,3387,5357,25.511,17.768,79.494,0.820,1.436,0.696,0.921
676,151,9155.881,3415,17202,17.784,10.811,24.373,0.855,1.645,0.608,0.910
677,248,3906.806,3390,4831,20.333,15.529,68.113,0.645,1.309,0.764,0.848
678,447,6473.980,3408,8969,25.445,22.367,124.048,0.908,1.138,0.879,0.942
679,285,4450.418,3395,5584,20.964,17.309,101.141,0.863,1.211,0.826,0.919
680,303,4429.026,3385,5453,22.001,17.535,54.022,0.885,1.255,0.797,0.925
681,304,4279.382,3387,5625,21.364,18.118,145.053,0.866,1.179,0.848,0.920
682,423,4737.071,3384,6165,26.321,20.462,24.756,0.831,1.286,0.777,0.920
683,347,6482.723,3459,8907,22.487,19.648,150.379,0.938,1.144,0.874,0.947
684,275,5291.225,3388,7456,19.433,18.018,108.430,0.918,1.078,0.927,0.931
685,318,4554.057,3382,6015,21.367,18.949,89.091,0.868,1.128,0.887,0.920
686,335,5579.251,3416,6994,22.425,19.021,20.389,0.875,1.179,0.848,0.938
